id,code,name,credit
1731,007602,멀티미디어와회화2,2
1732,008243,미술교과교재연구및지도법,3
1733,008661,현대산수연구,2
1734,011242,판화,2
1735,012020,미술읽기와쓰기,3
1736,012041,미술과AI공존의시대,3
1737,001631,서.종합실기2,3
1738,004876,한.종합실기2,3
1739,001636,서.종합실기4,2
1740,004877,한.종합실기4,2
1741,008504,패션컴퓨터그래픽,3
1742,010951,응용패턴종합설계,3
1743,010944,소재캡스톤디자인,3
1744,005263,창작패션일러스트레이션,3
1745,008249,의상교과교재연구및지도법,3
1746,008511,기초패션드레이핑,3
1747,010945,패션브랜드캡스톤디자인,3
1748,011961,인공지능과패션디자인,3
1749,010011,창작의상캡스톤디자인,3
1750,005093,테일러링,3
1751,010012,디지털패션캡스톤디자인,3
1752,010013,니트캡스톤디자인,3
1753,010018,패션코디네이션종합설계,3
1754,010950,패션포트폴리오종합설계,3
1755,002111,연주2,2
1756,002900,전공실기2,1
1757,010646,오케스트라및앙상블2,3
1758,001046,딕션2,2
1759,003655,합창2,1
1760,007280,현악합주2,2
1761,007546,관악합주2,2
1762,009472,체임버뮤직2,3
1763,009483,시창청음2,3
1764,009749,발성과발음,3
1765,009927,컴퓨터음악1,3
1766,002113,연주4,2
1767,002905,전공실기4,1
1768,003467,피아노문헌2,3
1769,009470,딕션4,2
1770,003661,합창4,1
1771,007543,현악합주4,2
1772,007702,관악합주4,2
1773,009474,체임버뮤직4,3
1774,009480,화성법및대위법2,3
1775,010647,오케스트라및앙상블4,3
1776,010650,재즈피아노,3
1777,002110,연주6,2
1778,002909,전공실기6,1
1779,001740,성악문헌2,3
1780,002456,음악사2,3
1781,003666,합창6,1
1782,007705,현악합주6,2
1783,008189,관악합주6,2
1784,008244,음악교과교재연구및지도법,3
1785,008331,음악논리및논술,3
1786,009476,체임버뮤직6,3
1787,009757,퍼포먼스워크샵2,3
1788,010644,오케스트라및앙상블6,3
1789,002913,전공실기8,1
1790,010395,연주8,2
1791,003155,지휘법,2
1792,008186,현악합주8,2
1793,008192,관악합주8,2
1794,009478,체임버뮤직8,3
1795,009485,오페라워크샾2,1
1796,009759,뮤직비지니스,3
1797,009931,반주문헌2,3
1798,010022,실용음악제작,3
1799,010030,퍼포먼스워크샵4,3
1800,010649,오케스트라및앙상블8,3
1801,003213,체육사회학,3
1802,006898,건강증진학,3
1803,010954,라켓스포츠,2
1804,010959,여가레크레이션,3
1805,012090,태권도2,2
1806,003206,체육사,3
1807,006899,스포츠의학입문,3
1808,008544,스포츠와미디어,3
1809,010960,체력육성실습,3
1810,010961,뉴스포츠의이해,3
1811,003363,트레이닝방법론,3
1812,001847,스포츠특강2,2
1813,002328,운동기능학,3
1814,007009,레저스포츠2,2
1815,008245,체육교과교재연구및지도법,3
1816,008332,체육논리및논술,3
1817,011959,"Sports AI & Big Data",3
1818,002331,운동처방,3
1819,003486,학교보건,3
1820,003770,현대무용기본2,2
1821,004620,발레테크닉2,1
1822,004622,워크샵2,1
1823,005267,발레레파토리2,1
1824,007282,발레기초2,2
1825,008824,모던댄스2,1
1826,008828,한국전통무용기교훈련2,1
1827,008830,한국창작무용기교훈련2,1
1828,008903,한국전통무용기본2,2
1829,002000,안무법,2
1830,004895,현대무용사,2
1831,008832,한국무용음악분석,2
1832,008904,발레와필라테스,2
1833,004880,발레테크닉4,1
1834,004882,워크샵4,1
1835,005928,발레레파토리4,1
1836,008826,모던댄스4,1
1837,008835,전통춤기교실습2,1
1838,008837,창작춤기교실습2,1
1839,007069,궁중정재,2
1840,008845,무용실습,2
1841,010966,무용기반예술융합프로그램개발,2
1842,005269,고급현대무용2,1
1843,008839,발레테크닉6,1
1844,008850,컨템포러리댄스2,1
1845,008854,한국전통무용안무2,1
1846,008856,한국창작무용안무2,1
1847,008869,발레레파토리6,1
1848,001211,무용비평,2
1849,009227,컨템포러리발레2,1
1850,009229,발레워크샵2,2
1851,005930,고급현대무용4,1
1852,008841,발레테크닉8,1
1853,008852,컨템포러리댄스4,1
1854,008865,한국전통무용작품분석2,1
1855,008867,한국창작무용작품분석2,1
1856,008871,발레레파토리8,1
1857,000965,동양무용사,2
1858,009231,캐릭터발레2,1
1859,004264,서양영화사,3
1860,006905,무대매커니즘2,2
1861,008676,영화기술기초,3
1862,009978,개별창의연구2,0
1863,010047,기초연기2(감성과체험훈련),3
1864,010971,호흡과발성2,2
1865,009218,공연의이해와감상,2
1866,004652,연출론,2
1867,010048,공연프로덕션실습2,0
1868,010055,텍스트와연기실습2,3
1869,004662,시나리오작법1,3
1870,006369,영화제작WS2,2
1871,008683,사운드,2
1872,010046,분석과드라마트루기,2
1873,010049,화술트레이닝1,2
1874,006371,영화제작론,2
1875,005925,연기메소드연구,1
1876,006370,영화제작WS4,2
1877,008247,연극영화교과교재연구및지도법,3
1878,008333,연극영화논리및논술,3
1879,008689,매체연기실습2,2
1880,008693,뮤지컬넘버플레이2,2
1881,010057,연기실습콜라보레이션2-종합설계,3
1882,010973,신체언어훈련2,2
1883,006534,작가연구,2
1884,008697,공연제작Project2,3
1885,006373,영화제작WS6,2
1886,008702,오디션연구,2
1887,004812,회사법,3
1888,011443,민사소송법,3
1889,003709,행정법2,3
1890,008725,친족상속법,3
1891,011444,저작권법,3
1892,012044,LEET추리논증연습2,3
1893,012045,LEET언어이해연습2,3
1894,010716,디지털필름메이킹2,3
1895,011230,모션그래픽스2:프로젝트,3
1896,011232,3D영상디자인,3
1897,010719,영상디자인스튜디오2,3
1898,010715,문화콘텐츠기획,3
1899,012047,"인간,매체,예술",3
1900,012048,가상현실과콘텐츠기획,3
1901,010741,축제기획론,3
1902,010760,커뮤니케이션마켓믹스디자인,3
1903,011013,가방디자인이해,3
1904,010746,조향디자인,3
1905,010794,퍼포밍아트2(작품분석과비평),3
1906,011022,안무구성실습,3
1907,011028,졸업프로젝트4,3
1908,010097,GMSW-미디어빅데이터분석,3
1909,010485,GMSW-융합디자인세미나,3
1910,010101,GMSW-포스트영상프로덕션,3
1911,010613,GMSW-글로벌미디어의현장,3
1912,009881,비즈니스모델,3
1913,010603,린스타트업,3
1914,010978,창업회계,3
1915,010980,실전창업동아리2,3
1916,010604,창업캡스톤,3
1917,010691,"BA 데이터애널리틱스",3
1918,010692,"BA 데이터시각화",3
1919,011407,"BA 캡스톤디자인1(BA 비즈니스프로그래밍)",3
1920,011773,K-MOOC:비주얼프로그래밍,3
1921,009728,ES-웨어러블컴퓨터디자인,3
1922,010631,ST-자료구조/데이터베이스,3
1923,010636,ST-캡스톤디자인,6
1924,010921,자율비행체시스템설계1,3
1925,011099,문화예술교육개론,3
1926,011100,문화예술교육현장의이해와실습,3
1927,011223,시스템생명공학캡스톤디자인Ⅱ,3
1928,009031,한국현대사의이해,3
1929,009738,서양종교의이해,3
1930,007565,우리차문화의이해,2
1931,008300,쟁점으로이해하는북한사회,3
1932,008887,언어와문명,3
1933,009778,경영학의이해,3
1934,010407,시사로보는경제이야기,3
1935,011257,시사미디어한국어,3
1936,008966,꽃의세계,3
1937,010361,먹고즐기는자연,3
1938,010668,자연지리학의이해,3
1939,011617,화학의세계,3
1940,012062,통계학입문,3
1941,008895,EU의정치경제와사회,3
1942,009259,"K-Pop Music 1",3
1943,009265,"K-Pop Dance 1",3
1944,009345,"English Speaking Strategies(O) 1",2
1945,010353,"English Listening Practice 2",2
1946,011413,대학한국어글쓰기,3
1947,011613,"English Speaking Strategies(IS) 1",2
1948,011615,지속가능발전목표(SDGs)의이해와실천,3
1949,007369,발레의이해와감상,3
1950,501321,이민정책론,3
1951,501328,알기쉬운코딩,3
1952,501352,인류의문명과무기,3
1953,501356,그림속오페라,3
1954,501358,진짜뉴스를찾아라!미디어·AI리터러시,3
1955,501361,셀프코칭과리더십,3
1956,008353,한국문학의장르론,3
1957,007651,영어듣기와말하기,3
1958,007929,영미소설의이해,3
1959,008374,문학과문화,3
1960,009100,일본사상사,3
1961,010518,중한독해,3
1962,010519,중한회화연습1,3
1963,011897,중국의대외관계에대한머신러닝분석,3
1964,007964,실용중국어작문,3
1965,010524,한중기업경영론,3
1966,004445,인류의선사문화,3
1967,007395,최신학습설계이론,3
1968,011679,한국어회화연습,3
1969,011681,한국어청취연습,3
1970,011688,한국어학입문,3
1971,011689,한국학입문,3
1972,011690,한국어발음연습,3
1973,011746,동아시아근현대사,3
1974,011747,거시경제의이해,3
1975,011715,"Professional English",3
1976,011716,"Public Speech",3
1977,011717,"Comparative Culture",3
1978,011723,"Introduction to International Relations",3
1979,011724,"Understanding Globalization",3
1980,007519,카피라이팅,3
1981,010471,PR론,3
1982,011248,스타인플루언서마케팅,3
1983,007408,미디어법제,3
1984,007986,비지니스인텔리전스,3
1985,011386,ESG경영,3
1986,008419,경제사,3
1987,007699,공공경제학,3
1988,000194,경제학세미나,3
1989,009632,호텔관광e-business전략,3
1990,010825,"HTM 스마트의사결정체계",3
1991,010821,호텔관광가격전략,3
1992,011483,F&B영양과건강,3
1993,011823,온라인여행사경영론(OTA),3
1994,010192,음식관광기획론,3
1995,501335,고객커뮤니케이션전략,3
1996,010875,메뉴기획과푸드플레이팅,3
1997,010880,기계학습,3
1998,000870,다변량통계분석,3
1999,006597,보험수학,3
2000,006679,전기화학,3
2001,004587,고체화학,3
2002,008601,식품효소공학,3
2003,005103,유전학,3
2004,005899,식물병리학,3
2005,008982,유전체학개론,3
2006,011440,자원식물학,3
2007,009681,식물분자육종학및실험,3
2008,006319,식물스트레스생물학,3
2009,009704,약용식물학,3
2010,011130,생명산업유전학,3
2011,011137,곤충병리및선천성면역학,3
2012,007806,기초반도체,3
2013,009655,광통신공학,3
2014,009663,멀티미디어설계,3
2015,009666,마이크로컴퓨터실험,3
2016,011932,"Human-AI Interaction",3
2017,008662,디지털포렌식,3
2018,006476,게임프로그래밍,3
2019,011911,연구실인턴쉽1,3
2020,010563,의사결정분석,3
2021,010566,시계열분석및예측,3
2022,005662,아이덴티티디자인1,3
2023,006641,제품시스템디자인1,3
2024,009214,제품및운송기기디자인3,3
2025,010343,디지털미디어프로젝트1,3
2026,011089,디지털애니메이션디렉팅1,3
2027,011189,3D제작도구고급1,3
2028,011092,영상캡스톤디자인,3
2029,011261,딥러닝개론,3
2030,011173,자연어처리,3
2031,011262,인공지능과사이버보안,3
2032,011181,강화학습,3
2033,011346,연구실인턴,3
2034,010571,디지털회로설계,3
2035,011347,반도체재료공학,3
2036,005619,멀티미디어프로그래밍,3
2037,004864,메카트로닉스,3
2038,005119,만화기초1,3
2039,008792,만화제작1,3
2040,010580,3D제작도구1,3
2041,011276,건축공학개론,3
2042,011525,건축디자인,3
2043,011425,도시수재해공학,3
2044,007664,수질관리,3
2045,003989,환경화학,3
2046,009193,시스템해석,3
2047,006886,시뮬레이션시스템설계,3
2048,007268,항법전자시스템설계,3
2049,011917,AI재료열역학1,3
2050,009837,바이오재료공학,3
2051,006686,재료분석학,3
2052,009017,산학협동강좌1,3
2053,006492,재료거동학,3
2054,011574,지구자원시스템개론,3
2055,008141,석유가스공학개론,3
2056,011798,기초역학개론,3
2057,009540,이산자료처리및실습,3
2058,009565,선광제련공학개론,3
2059,011392,핵심광물융합탐사,3
2060,008163,환경지구화학,3
2061,010908,화약발파및터널굴착설계,3
2062,007054,우주궤도역학,3
2063,006770,전기전자공학개론,3
2064,012021,멀티미디어와회화,2
2065,001634,서.종합실기3,2
2066,004748,한.종합실기3,2
2067,004466,서양복식사,3
2068,010948,패션과색채,3
2069,010949,기초악전및컴퓨터사보,3
2070,009760,DJing,3
2071,004497,워크샵1,1
2072,004738,워크샵3,1
2073,004894,즉흥,2
2074,008857,춤과미디어,2
2075,009226,컨템포러리발레1,1
2076,010967,무용교수학습방법,3
2077,001206,무용미학,2
2078,008872,무용표현심리학,2
2079,008692,뮤지컬넘버플레이1,2
2080,012046,LEET추리논증연습1,3
2081,011204,공정거래법,3
2082,012043,LEET언어이해연습1,3
2083,010704,디지털필름메이킹1,3
2084,010727,영상디자인스튜디오1,3
2085,010977,창업마케팅,3
2086,010981,실전창업동아리3,3
2087,011029,"BA 빅데이터통계분석론",3
2088,011113,빅데이터로보는세상,3
2089,009715,ES-문화예술과ICT,3
2090,009730,ES-창업을위한디지털패션디자인,3
2091,010113,SM-소셜미디어개론,3
2092,010114,SM-소셜미디어마케팅,3
2093,010120,SM-소셜웹프로그래밍,3
2094,010629,ST-데이터분석및시각화,3
2095,011121,금융보험애널리틱스2,3
2096,008934,인류학과현대사회,3
2097,008939,지구의이해,3
2098,010136,K-MOOC:정보보호와보안의기초,3
2099,007211,중국문화의이해,3
2100,007761,동아시아와한반도,3
2101,011411,문화간커뮤니케이션,3
2102,010666,세종인을위한오케스트라첫걸음,2
2103,501355,"예술,역사를만나다-근대와모던",3
2104,501360,재미있는인공지능속세상여행,3
2105,007649,현대사회와영어,3
2106,008319,일본어논리및논술,3
2107,011637,일본의현대문학,3
2108,010384,일본어교육론,3
2109,010525,통상회화연습,3
2110,010526,동아시아산업과금융,3
2111,010809,인공지능과학습,3
2112,000488,교육사회학,3
2113,006703,심리검사,3
2114,011642,디지털사회의NGO와시민참여,3
2115,011246,소셜미디어와가십,3
2116,010130,경영기초수학,3
2117,008451,팀관리,3
2118,009884,마케팅사례,3
2119,010488,재무분석및가치평가,3
2120,000152,경제발전론,3
2121,010449,파생금융상품론,3
2122,010453,보건의료경제학,3
2123,010817,환경자원경제학,3
2124,007443,마케팅조사론,3
2125,009630,호텔관광커리어멘토링2,3
2126,010824,"HTM 스마트/AI알고리즘",3
2127,011201,"TPDM 빅데이터플랫폼경영",3
2128,009639,"Special Topics in Hospitality and Tourism Industry",3
2129,010681,"SFM 주방시설관리론",3
2130,009527,외식마케팅컨설팅,3
2131,010189,HRT프랜차이즈마케팅,3
2132,009128,창업아이템개발및상품화계획,3
2133,009410,호텔외식서비스경영론,3
2134,009416,호텔외식식품위생관리,3
2135,009552,푸드스타일링,3
2136,011851,경제학개론,3
2137,010842,유러피안퀴진실습,3
2138,010843,Boulanger실습,3
2139,008057,베이지안분석,3
2140,001607,생화학실험,3
2141,008579,화학과소프트웨어1,3
2142,005600,정밀화학,3
2143,010435,에너지화학,3
2144,001945,식품포장학,3
2145,010199,식품생명공학연구실습,3
2146,001946,식품품질관리,3
2147,007001,세포조직공학,3
2148,008063,세포생물학2및실험,3
2149,009682,발생학,3
2150,009693,품종개발및보호출원,3
2151,009159,자원식물학,3
2152,011143,천연물화학및실험2,3
2153,011149,생리활성천연물소재탐색,3
2154,005130,JAVA프로그래밍,3
2155,009650,데이터통신설계,3
2156,004304,응용광학,3
2157,009961,선형대수및프로그래밍,3
2158,005617,Unix프로그래밍,3
2159,009962,웹기반시스템,3
2160,006981,보안프로그래밍,3
2161,009958,오픈소스SW설계,3
2162,010205,보안공학,3
2163,010446,사이버관제및대응,3
2164,009973,소프트웨어특강2,3
2165,010229,앱프로그래밍,3
2166,010231,스마트디스플레이,3
2167,009946,UX디자인2,2
2168,010338,디자인비즈니스&매니지먼트,2
2169,011114,기술융합형콘텐츠스토리텔링워크숍2,3
2170,011115,기술융합형콘텐츠실무제작2,3
2171,011172,인공지능수학2,3
2172,006575,건축조명,3
2173,006931,주거론,3
2174,007038,개별연구,3
2175,011424,스마트환경유체모델링,3
2176,009620,환경바이오공학,3
2177,009633,환경에너지,3
2178,011295,금속적층제조공정학,3
2179,004868,추진체공학,3
2180,005243,인공위성응용,3
2181,007265,항공센서신호처리,3
2182,007056,헬리콥터공학및설계,3
2183,008140,전산응용해석,3
2184,009195,항공우주응용SW2,3
2185,001875,시스템분석및설계,3
2186,011061,항공우주실험2,3
2187,010906,암석역학및실험,3
2188,010915,물리탐사공학개론,3
2189,008148,시추공학,3
2190,008478,지구통계학,3
2191,010909,전산지진학및실습,3
2192,010913,수리지질학,3
2193,011393,유용자원회수공학,3
2194,010910,지진및지질재해론,3
2195,011396,3D지질모델링및매장량평가,3
2196,011397,스마트마이닝캡스톤디자인,3
2197,008994,방사선과물질상호작용,3
2198,009574,핵연료주기및폐기물관리,3
2199,010928,원자력안전규제및법령,3
2200,008328,미술논리및논술,3
2201,001836,스포츠영양학,3
2202,001499,비교체육학,3
2203,003226,체육학연구법,3
2204,008846,무용사회학,2
2205,010272,공연기획과실습,2
2206,009219,공연연출실습,2
2207,006916,예술과기획경영,2
2208,008716,법학적성평가연습2,3
2209,009717,ES-디지털사운드디자인,3
2210,007590,건축디자인,3
2211,011683,전공한국어쓰기,3
2212,011118,공연예술의이해,3
2213,011226,박물관과큐레이션실습,3
2214,011327,디지털큐레이션전공인턴쉽2,3
2215,010735,전시기획론,3
2216,011256,"BA 소비자분석",3
2217,010118,SM-디지털영상의합성과편집,3
2218,010612,SM-캡스톤디자인,6
2219,003444,프로그래밍실습,3
2220,004335,실험계획법,3
2221,004325,공업역학,3
2222,009959,확률통계및프로그래밍,3
2223,009065,"English Writing 1",2
2224,009066,"English Writing 2",2
2225,006098,기초미적분학,3
2226,007399,영상매체속의영어,3
2227,010539,애지헌강좌1,1
2228,501323,세계음식문화사산책,3
2229,501348,나에게꼭필요한심리학,3
2230,501359,현대인의건강라이프,3
2231,010386,시장경제의원리,3
2232,007514,영문법의이해,3
2233,004891,영미희곡,3
2234,007924,영미시의이해,3
2235,008391,일본어학의이해,3
2236,011634,일본예술의이해,3
2237,007834,일본어교과교육론,3
2238,011636,일본의정치와사회,3
2239,008754,중국대외경제관계론,3
2240,003492,학습심리학,3
2241,011302,신입생세미나A,1
2242,010349,국제개발과협력,3
2243,006348,방송기획,3
2244,007478,전사적자원관리,3
2245,007756,재무세미나,3
2246,003866,호텔관광관리회계,3
2247,010920,"HTM 컴퓨터프로그래밍",3
2248,009629,호텔관광커리어멘토링1,3
2249,011116,"TPDM 디지털마케팅",3
2250,002077,여행사경영론,3
2251,009117,HRT정책및관련법규,3
2252,006700,외식영양과건강,3
2253,009553,음식과평론,3
2254,010865,CoffeeBarista창업,3
2255,008569,전자기파와광학,3
2256,003990,환경화학,3
2257,008033,고분자화학실험,3
2258,009668,바이오나노소재공학,3
2259,008626,하드웨어프로그래밍,3
2260,006134,HCI개론,3
2261,010443,사이버전개론,3
2262,009984,웹해킹과보안,3
2263,009991,네트워크해킹과보안,3
2264,004476,전자회로,3
2265,010225,반도체소자,3
2266,009945,UX디자인1,2
2267,010901,공간정보개론,3
2268,009622,대기환경및기후변화,3
2269,007665,환경유체역학,3
2270,009631,환경단위공정기초,3
2271,009616,하폐수처리및실습,3
2272,008485,생체역학,3
2273,011059,우주기술운용체계,3
2274,010912,응용지질학개론,3
2275,008476,광물암석학및실습,3
2276,008146,저류공학,3
2277,009823,물리탐사모니터링,3
2278,010914,에너지경제성평가,3
2279,004896,레파토리,2
2280,008842,동작분석,2
2281,008844,신무용기법,2
2282,011215,무용교육프로그램개발,3
2283,008715,법학적성평가연습1,3
2284,009975,금융법입문,3
2285,010065,창업기업의성장과재무,3
2286,009729,ES-엔터테인먼트SW프로젝트,3
2287,010086,GMSW-NLE영상편집,3
2288,004119,건축학개론,3
2289,011682,한국어독해연습,3
2290,011021,무대디자인과메커니즘,3
2291,011224,디지털문화유산,3
2292,011326,문화유산활용세미나,3
2293,011227,디지털큐레이션전공인턴쉽1,3
2294,010992,스토리텔링기획론,3
2295,010994,문화홍보기획론,3
2296,010998,문화수용자연구,3
2297,011348,확률및랜덤프로세스,3
2298,011032,"BA 웹스크레이핑빅데이터분석",3
2299,003421,표본조사론,3
2300,011139,종자생명산업과학및실습2,3
2301,011140,농식품산업ICT융복합전략,3
2302,009155,유전체학,3
2303,011095,에듀테크콘텐츠개발,3
2304,011097,EduTechCA캡스톤디자인,6
2305,011170,인공지능수학1,3
2306,007728,문화와경제,3
2307,010540,애지헌강좌2,1
2308,501343,인류의역사와전쟁,3
2309,008272,교직윤리함양워크숍,0
2310,010355,"English Reading Practice 2",2
2311,011303,신입생세미나B,1
2312,008359,한국근대시론,3
2313,002732,일본문화,3
2314,009490,영어의활용,3
2315,009491,영문번역의첫걸음,3
2316,010369,일본어A2,3
2317,006292,영미여성문학,3
2318,007926,문학번역,3
2319,007931,영어표현과의사소통,3
2320,009080,일본사회입문,3
2321,010371,일본어B2,3
2322,010374,일본어강독,3
2323,002084,역사와우리민족,3
2324,003590,한국사학사,3
2325,007576,교육과정과프로그램개발,3
2326,009493,리더십프로그램개발,3
2327,009108,NGO와시민참여,3
2328,007516,광고PR개론,3
2329,009278,비즈니스커뮤니케이션2,3
2330,010496,비즈니스세미나,3
2331,000172,경제원론2,3
2332,010816,도시지역경제학,3
2333,010820,고급계량경제학,3
2334,009625,호텔관광프랜차이즈경영론,3
2335,008562,경영분석세미나,3
2336,010831,외식비즈니스분석,3
2337,003038,조리학,3
2338,010839,모던이스트퀴진실습,3
2339,002350,위상수학2,3
2340,007810,시계열자료분석,3
2341,009696,물리학및실험입문2,4
2342,009699,기초천문학및실험2,2
2343,008568,전기와자기,3
2344,006971,분광학및실험,3
2345,007472,식품안전및법규,3
2346,003430,프로그래밍,3
2347,009648,데이터분석과도표작성,3
2348,008608,안테나공학,3
2349,010898,반도체기초,3
2350,010574,반도체공정및실습,3
2351,010675,기술융합형콘텐츠실무제작1,3
2352,010676,기술융합형콘텐츠스토리텔링워크숍1,3
2353,009824,기계공학계측및실험1,3
2354,006313,트라이볼로지,3
2355,004513,이상유체역학,3
2356,009834,항공기설계,3
2357,010506,광전자소자와디스플레이,3
2358,011068,시스템동역학,3
2359,010208,에너지자원경제,3
2360,010982,인공지능의이해,3
2361,008154,석유가스생산공학,3
2362,008329,의상논리및논술,3
2363,009751,레코딩실습2,3
2364,010962,창의적예술교육프로젝트,3
2365,008694,장면구성과시각화,3
2366,010060,연기실기교수법연구,2
2367,010106,저작권법입문,3
2368,009605,민사소송법1,3
2369,008733,환경법,3
2370,009719,ES-비주얼프로그래밍,3
2371,010611,ES-엔터테인먼트SW미디어프로젝트캡스톤디자인,6
2372,011112,파이썬기반빅데이터,3
2373,011250,K-MOOC:데이터엔지니어링,3
2374,011284,기초스튜디오,3
2375,011285,드로잉스튜디오,3
2376,011108,바이오테크놀로지산업,3
2377,011117,금융보험애널리틱스1,3
2378,011023,뉴미디어콜라보레이션2,3
2379,011025,무대연출워크샵,3
2380,011325,빅데이터와역사,3
2381,011003,문화매체비평론,3
2382,003352,통계학2,3
2383,011148,식물생리학,3
2384,011220,바이오소재디자인학,3
2385,004543,생활과경제,3
2386,004547,식생활과건강,3
2387,005532,생명질서와자연보호,3
2388,000285,골프,1
2389,501301,커피아카데미,3
2390,501341,어른들을위한생활속의수학,3
2391,501344,"예술,도시를만나다-서유럽",3
2392,501357,위대한건축물50선,3
2393,007387,영미문학의세계,3
2394,007650,영어학의세계,3
2395,010368,일본어A1,3
2396,007390,영미문화와어휘,3
2397,010370,일본어B1,3
2398,009093,일본의명작읽기,3
2399,008755,한중문화비교론,3
2400,007634,한국사의기본인식,3
2401,009809,정부와행정,3
2402,009935,통계패키지와행정분석,3
2403,001460,복지행정론,3
2404,009105,행정철학과윤리,3
2405,000107,경영수학,3
2406,000163,경제원론1,3
2407,010814,기초경제수학,3
2408,008422,금융시장론,3
2409,004069,경영학원론,3
2410,009514,호텔관광산업의이해,3
2411,007192,식품평가관리,3
2412,010186,HRT영어,3
2413,008557,카지노기초실무론,3
2414,008472,음식평론,3
2415,001935,식품위생학,3
2416,010871,식품학,3
2417,001784,수리통계학1,3
2418,002477,응용확률론,3
2419,009812,미분기하학개론,3
2420,009694,물리학및실험입문1,4
2421,009698,기초천문학및실험1,2
2422,009822,고급전자회로실험(종합설계),3
2423,001943,식품저장학,3
2424,009695,화훼학개론,3
2425,008627,시스템반도체,3
2426,009660,집적회로,3
2427,009966,소프트웨어특강1,3
2428,011199,K-MOOC:기계학습,3
2429,010895,기계전자프로그래밍,3
2430,010592,수처리시스템공학,3
2431,004709,수자원공학,3
2432,008297,항공우주공학개론,3
2433,009833,항공제도및CAD,3
2434,011371,비행시스템분석및설계2,3
2435,008143,광해방지공학,3
2436,007736,환경지구물리학,3
2437,011389,터널지하공간설계,3
2438,011395,MIP-PBL,3
2439,009567,원자력공학개론,3
2440,009573,핵재료공학,3
2441,010975,연극교수학습방법,2
2442,011228,STC-캡스톤디자인,6
2443,011017,공연기획과실제,3
2444,010991,문화공간기획론,3
2445,010993,문화산업의이해,3
2446,010996,융합캡스톤디자인2,3
2447,003349,통계학1,3
2448,008378,전산개론-O,3
2449,010110,문화콘텐츠와성서,2
2450,000133,경영학개론,3
2451,004635,음식문화사,3
2452,009060,미디어빅뱅시대의기업과브랜드,3
2453,008937,현대과학기술의이해,3
2454,011237,기후변화와지속가능발전,3
2455,008263,21세기외교전쟁,3
2456,010413,자기주도창의교양Ⅰ,1
2457,010414,자기주도창의교양Ⅱ,2
2458,500698,설득력있는프리젠테이션,3
2459,501297,생활속의법률이야기,3
2460,501353,교양으로읽는IT,3
2461,600007,그린IT의이해,3
2462,600010,웰니스와삶의질,3
2463,600017,색채심리와현대생활,3
2464,600023,상상과창조,3
2465,600026,정보사회학입문,3
2466,600037,1인미디어와융합콘텐츠,3
2467,600038,테크노경영학-창업의한수,3
2468,600041,비즈니스모델디자인과린스타트업활동,3
2469,008877,일본역사의이해,3
2470,008234,일본어교과교재연구및지도법,3
2471,008750,중국시장마케팅론,3
2472,010516,한중비즈니스창업론,3
2473,010457,안보경제론,3
2474,010680,"SFM 사회조사방법론",3
2475,006603,외식사업창업론,3
2476,010689,고객만족경영론,3
2477,010138,서비스매너,3
2478,009409,호텔외식창업프로젝트,3
2479,010153,호스피탈리티산업의이해,3
2480,009814,기계학습(종합설계),3
2481,002833,입자물리학,3
2482,004308,극미량분석,3
2483,010558,융복합화학,3
2484,010568,데이터사이언스특론,3
2485,010332,프로덕트&모빌리티디자인4,3
2486,010342,프로덕트시스템디자인2,3
2487,007591,공학기초설계,3
2488,004610,수문학,3
2489,009813,건설환경종합설계,3
2490,006482,GIS및실습,3
2491,010903,디지털지도및실습,3
2492,007644,디지털사진측정및실습,3
2493,010905,측지학및실습,3
2494,008168,인공위성지구물리학,3
2495,010222,음향학,3
2496,009292,항공우주시스템공학개론,3
2497,009803,모의장비비행4,1
2498,004828,패션포트폴리오,3
2499,011107,복잡계이론과사회현상,3
2500,011016,디자인크리에이티브디렉팅,3
2501,011001,미술시장과경매,3
2502,600008,문화기술과사회변동,3
2503,600035,"화폐와금융의과거,현재,그리고미래",3
2504,600034,모두의스타트업코딩,3
2505,600036,4차산업혁명:융합적분석과인문학의대안,3
2506,008888,그리스로마신화의이해,3
2507,006713,미디어와현대사회,3
2508,006714,현대과학으로의여행,3
2509,005698,패션코디네이션기초,3
2510,011323,K-MOOC:융합예술과문화공간기획,1
2511,006954,"Job Hunting Skills",3
2512,007564,이미지메이킹,2
2513,501349,경제야놀자,3
2514,010372,문화콘텐츠와인문학,3
2515,010375,일본어청취,3
2516,009092,동아시아역사화해론,3
2517,004446,역사철학강의,3
2518,010264,미디어빅데이터활용,3
2519,006595,손해보험,3
2520,007532,외식경영세미나,3
2521,010176,한국전통요리와궁중요리,3
2522,008055,전산수학실습,3
2523,006649,핵물리학,3
2524,006866,유전생화학,3
2525,001944,식품첨가물학,3
2526,010438,식물분자육종학,3
2527,010204,데이터베이스보안,3
2528,010331,프로덕트&모빌리티디자인3,3
2529,010341,프로덕트시스템디자인1,3
2530,007643,GIS프로그래밍및실습,3
2531,009188,디지털영상처리및실습,3
2532,009626,대기오염방지공학,3
2533,008174,GNSS설계,3
2534,007797,매핑시스템설계,3
2535,007583,지질재해론,3
2536,008147,발파및굴착공학,3
2537,009802,모의장비비행3,1
2538,008162,탄성파탐사공학,3
2539,009756,퍼포먼스워크샵1,3
2540,010029,퍼포먼스워크샵3,3
